phishing,url,url_len,host_len,path_len,query_len,is_https,count_dots,count_hyphen,count_at,count_qm,count_eq,count_slash,count_double_slash,count_digits,has_ip,has_shortener,has_keyword,subdomain_len,domain,suffix,domain_entropy_x,domain_age,days_to_expire,registration_length,num_subdomains,path_depth,has_www,has_double_https,has_port,has_fragment,url_ratio_digits,url_ratio_specials,contains_encoded_chars,has_repeat_chars,domain_entropy_y,domain_char_diversity,domain_has_digit,domain_starts_with_digit,tld_length,entropy_per_len
1,https://docs.zoom.us/doc/V7bNl9q_R3KRV4ks8mI6ww,47,12,27,0,1,2,0,0,0,0,4,0,6,0,0,0,4,zoom,us,2.8553885422075336,8590,539,9130,1,2,0,0,0,0,0.1276595744680851,0.1489361702127659,0,0,1.5,0.75,0,0,2,0.3
1,https://www.evernote.com/shard/s421/client/snv?isnewsnv=true&noteGuid=3df561d5-9cb3-0398-12e2-7ad48eecc992&noteKey=a12MV42CPXdF2TNMgCsUuSPviB_RNoCxC6PAQB7yTillkC-VOkimSD6bdQ&sn=https%3A%2F%2Fwww.evernote.com%2Fshard%2Fs421%2Fsh%2F3df561d5-9cb3-0398-12e2-7ad48eecc992%2Fa12MV42CPXdF2TNMgCsUuSPviB_RNoCxC6PAQB7yTillkC-VOkimSD6bdQ&title=AT%2526T%2BMAIL%2B2024,356,16,22,309,1,2,10,0,1,5,6,0,80,0,0,0,3,evernote,com,3.1556390622295662,9416,1541,10958,1,4,1,1,0,0,0.2247191011235955,0.1095505617977528,1,0,2.4056390622295662,0.75,0,0,3,0.2672932291366184
1,https://www.flowcode.com/page/btvnote,37,16,13,0,1,2,0,0,0,0,4,0,0,0,0,0,3,flowcode,com,2.952819531114783,5615,228,5844,1,2,1,0,0,0,0.0,0.1621621621621621,0,0,2.75,0.875,0,0,3,0.3055555555555556
1,https://unistra-pkbvr.formstack.com/forms/de,44,27,9,0,1,2,1,0,0,0,4,0,0,0,0,0,13,formstack,com,3.986187965046303,5720,123,5844,1,2,0,0,0,0,0.0,0.1590909090909091,0,0,3.169925001442312,1.0,0,0,3,0.3169925001442312
1,https://away.vk.com/away.php?rh=9c4f0e72-537a-4292-8afc-013ec2a5201c,68,11,9,39,1,2,4,0,1,1,3,0,21,0,0,0,4,vk,com,3.095795255000934,10356,234,10591,1,1,0,0,0,0,0.3088235294117647,0.1764705882352941,0,0,1.0,1.0,0,0,3,0.3333333333333333
1,https://saiomertdgbriom.weebly.com/,35,26,1,0,1,2,0,0,0,0,3,0,0,0,0,0,15,weebly,com,3.8441065448145375,7156,148,7304,1,1,0,0,0,0,0.0,0.1428571428571428,0,0,2.2516291673878226,0.8333333333333334,0,0,3,0.3216613096268318
1,https://site-bgi28h7rf.godaddysites.com/,40,31,1,0,1,2,1,0,0,0,3,0,3,0,0,0,14,godaddysites,com,4.17146526179041,4364,2575,6940,1,1,0,0,0,0,0.075,0.15,0,0,3.0220552088742005,0.75,0,0,3,0.2324657852980154
1,http://outlook.protege.365.zya.me/login.live.com_login_verify_credentials_outlook.html,86,26,53,0,0,4,0,0,0,0,3,0,3,0,0,1,19,zya,me,3.825251737288651,1520,305,1826,3,1,0,0,0,0,0.0348837209302325,0.1627906976744186,0,0,1.584962500721156,1.0,0,0,2,0.396240625180289
1,https://view.forms.app/texasdowemp/untitled-form,48,14,26,0,1,2,1,0,0,0,4,0,0,0,0,0,4,forms,app,3.521640636343318,-1,-1,-1,1,2,0,0,0,0,0.0,0.1458333333333333,0,0,2.321928094887362,1.0,0,0,3,0.3869880158145604
1,https://hinetingprocessintros.vercel.app,40,32,0,0,1,2,0,0,0,0,2,0,0,0,0,0,21,vercel,app,3.7570488277869583,-1,-1,-1,1,0,0,0,0,0,0.0,0.1,0,0,2.2516291673878226,0.8333333333333334,0,0,3,0.3216613096268318
1,https://fr-marteskatr.web.app/,30,21,1,0,1,2,1,0,0,0,3,0,0,0,0,0,13,web,app,3.558518613048906,-1,-1,-1,1,1,0,0,0,0,0.0,0.2,0,0,1.584962500721156,1.0,0,0,3,0.396240625180289
1,https://suites-web-en.netlify.app/,34,25,1,0,1,2,2,0,0,0,3,0,0,0,0,0,13,netlify,app,3.763856189774725,-1,-1,-1,1,1,0,0,0,0,0.0,0.2058823529411764,0,0,2.807354922057604,1.0,0,0,3,0.3509193652572004
1,https://tygavzex76hzh6psf7dj2l7jocrcmz9z2z6ifrc7v1zkhtiu1169b.ripplehood.workers.dev,84,76,0,0,1,3,0,0,0,0,2,0,15,0,0,0,64,workers,dev,4.716300829313217,-1,-1,-1,2,0,0,0,0,0,0.1785714285714285,0.0595238095238095,0,0,2.521640636343318,0.8571428571428571,0,0,3,0.3152050795429147
1,https://pub-fffce947e47e45ed824f37ca8089197f.r2.dev/index.html?90594fb9873a7036182834bfdedab2,93,43,11,30,1,2,1,0,1,0,3,0,40,0,0,0,36,r2,dev,4.106984383697434,-1,-1,-1,1,1,0,0,0,0,0.4301075268817204,0.086021505376344,0,0,1.0,1.0,1,0,3,0.3333333333333333
1,https://helpsbussinessment-centerpolicy.pages.dev/,50,41,1,0,1,2,1,0,0,0,3,0,0,0,0,0,31,pages,dev,4.024112139665472,-1,-1,-1,1,1,0,0,0,0,0.0,0.12,0,0,2.321928094887362,1.0,0,0,3,0.3869880158145604
1,https://2f5doi.share-eu1.hsforms.com/2gfPH58UaQFeTjWusWySvVg,60,28,24,0,1,3,1,0,0,0,3,0,6,0,0,0,16,hsforms,com,3.9407598325400897,4425,322,4748,2,1,0,0,0,0,0.1,0.1166666666666666,0,0,2.521640636343318,0.8571428571428571,0,0,3,0.3152050795429147
1,https://docs.google.com/drawings/d/1iZfJBvisrOVG62-WJJSYHl5SOw5fG99pwE-lzXt9JS4/edit,84,15,61,0,1,2,2,0,0,0,6,0,9,0,0,0,4,google,com,2.9735572622751856,10273,1048,11322,1,4,0,0,0,0,0.1071428571428571,0.119047619047619,0,0,1.9182958340544896,0.6666666666666666,0,0,3,0.2740422620077842
1,https://flow.page/thjm,22,9,5,0,1,1,0,0,0,0,3,0,0,0,0,0,0,flow,page,3.169925001442312,-1,-1,-1,0,1,0,0,0,0,0.0,0.1818181818181818,0,0,2.0,1.0,0,0,4,0.4
1,https://bt-ukp4.glide.page/dl/f53485,36,18,10,0,1,2,1,0,0,0,4,0,6,0,0,0,7,glide,page,3.725480556997868,-1,-1,-1,1,2,0,0,0,0,0.1666666666666666,0.1944444444444444,0,0,2.321928094887362,1.0,0,0,4,0.3869880158145604
1,https://us13.campaign-archive.com/?u=C1C108eb41ec33abf0678fa2a&id=6e981c5e70,76,25,1,41,1,2,1,0,1,2,3,0,22,0,0,0,4,campaign-archive,com,4.023465189601647,6875,2255,9131,1,1,0,0,0,0,0.2894736842105263,0.1184210526315789,0,0,3.452819531114783,0.75,0,0,3,0.203107031242046
1,https://bit.ly/3Am1Lm0,22,6,8,0,1,1,0,0,0,0,3,0,3,0,1,0,0,bit,ly,2.584962500721156,6375,2390,8766,0,1,0,0,0,0,0.1363636363636363,0.1818181818181818,0,0,1.584962500721156,1.0,0,0,2,0.396240625180289
1,https://t.co/aYLIbHFYFZ,23,4,11,0,1,1,0,0,0,0,3,0,0,0,1,0,0,t,co,2.0,5667,176,5843,0,1,0,0,0,0,0.0,0.1739130434782608,0,0,-0.0,1.0,0,0,2,-0.0
1,https://fdudyiiud8pkdgtiqy.weeblysite.com/,42,33,1,0,1,2,0,0,0,0,3,0,1,0,0,0,18,weeblysite,com,4.089552452560668,4699,48,4748,1,1,0,0,0,0,0.0238095238095238,0.119047619047619,0,0,2.8464393446710154,0.8,0,0,3,0.2587672131519105
1,https://ipfs.io/ipfs/QmeaiujaGQ1w59NSLxt7Dy2zVDaarNtrktcRRp6e5TSfhK/,68,7,53,0,1,1,0,0,0,0,5,0,7,0,0,0,0,ipfs,io,2.521640636343318,4185,197,4383,0,3,0,0,0,0,0.1029411764705882,0.088235294117647,0,0,2.0,1.0,0,0,2,0.4
1,https://l.wl.co/l?u=https://4lja.cfd/?p1=62mDAnm95,50,7,2,32,1,2,0,0,2,2,6,1,6,0,0,0,1,wl,co,2.235926350629033,5667,1637,7304,1,1,0,1,0,0,0.12,0.26,0,0,1.0,1.0,0,0,2,0.3333333333333333
1,https://nouvelle-reference-info-plus.surge.sh/,46,37,1,0,1,2,3,0,0,0,3,0,0,0,0,0,28,surge,sh,3.74510716380776,4115,267,4383,1,1,0,0,0,0,0.0,0.1739130434782608,0,0,2.321928094887362,1.0,0,0,2,0.3869880158145604
1,https://new.express.adobe.com/webpage/CHSXbED8mJhVI,51,21,22,0,1,3,0,0,0,0,4,0,1,0,0,0,11,adobe,com,3.594465636961452,14228,197,14425,2,2,0,0,0,0,0.0196078431372549,0.1372549019607843,0,0,2.321928094887362,1.0,0,0,3,0.3869880158145604
1,https://cx71860-wordpress-rzom1.tw1.ru/wp-content/plugins/vsndd-jvca/vsndd-jvca/pages/region.php,96,30,58,0,1,2,5,0,0,0,8,0,7,0,0,0,23,tw1,ru,4.148394345536404,7063,241,7305,1,6,0,0,0,0,0.0729166666666666,0.1666666666666666,0,0,1.584962500721156,1.0,1,0,2,0.396240625180289
1,https://www.dropbox.com/scl/fi/it0dul5z9lv25cik2oyvv/BT.paper?dl=0&rlkey=cmcedusq76tnt40hm5p86lbrv,98,15,38,36,1,2,0,0,1,2,6,0,14,0,0,0,3,dropbox,com,3.139572261986723,11083,603,11687,1,4,1,0,0,0,0.1428571428571428,0.1224489795918367,0,0,2.521640636343318,0.8571428571428571,0,0,3,0.3152050795429147
1,https://u-sp-sredirec.firebaseapp.com/,38,29,1,0,1,2,2,0,0,0,3,0,0,0,0,0,13,firebaseapp,com,3.745406425938248,4763,349,5113,1,1,0,0,0,0,0.0,0.1842105263157894,0,0,2.913977073182752,0.7272727272727273,0,0,3,0.2428314227652293
1,https://ffsbccs.blogspot.com/,29,20,1,0,1,2,0,0,0,0,3,0,0,0,0,0,7,blogspot,com,3.308694969562842,9222,273,9496,1,1,0,0,0,0,0.0,0.1724137931034483,0,0,2.75,0.875,0,0,3,0.3055555555555556
1,https://urlz.fr/uFoF,20,7,5,0,1,1,0,0,0,0,3,0,0,0,0,0,0,urlz,fr,2.521640636343318,5283,560,5844,0,1,0,0,0,0,0.0,0.2,0,0,2.0,1.0,0,0,2,0.4
1,http://wml.rlj.mybluehost.me/espacee,36,21,8,0,0,3,0,0,0,0,3,0,0,0,0,0,7,mybluehost,me,3.617809684374455,3312,339,3652,2,1,0,0,0,0,0.0,0.1666666666666666,0,0,3.321928094887362,1.0,0,0,2,0.3019934631715784
1,https://campsite.bio/upgradesvr,31,12,11,0,1,1,0,0,0,0,3,0,0,0,0,0,0,campsite,bio,3.4182958340544896,-1,-1,-1,0,1,0,0,0,0,0.0,0.1290322580645161,0,0,3.0,1.0,0,0,3,0.3333333333333333
1,https://form.jotform.com/252075695944065,40,16,16,0,1,2,0,0,0,0,3,0,15,0,0,0,4,jotform,com,2.827819531114783,7295,3296,10592,1,1,0,0,0,0,0.375,0.125,0,0,2.521640636343318,0.8571428571428571,0,0,3,0.3152050795429147
1,https://l.wl.co/l?u=https://qr-codes.io/angzz5,46,7,2,28,1,2,1,0,1,1,6,1,1,0,0,0,1,wl,co,2.235926350629033,5667,1637,7304,1,1,0,1,0,0,0.0217391304347826,0.2608695652173913,0,0,1.0,1.0,0,0,2,0.3333333333333333
1,https://abv-103938.square.site/,31,22,1,0,1,2,1,0,0,0,3,0,6,0,0,0,10,square,site,4.004886164091843,2459,1923,4383,1,1,0,0,0,0,0.1935483870967742,0.1935483870967742,0,0,2.584962500721156,1.0,0,0,4,0.3692803572458794
1,http://membersync.com.br/wp-content/plugins/elementor/vendor_prefixed/php-di/invoker/src/ParameterResolver/Container/cache.php?r=bD1odHRwczovL3dlc3VibWl0YXJ0aWNsZXMuY29tLz9lbT1hc2Vzb3JAYWtlbGFycmVzb2Z0LmNvbQ=,208,17,102,81,0,2,2,0,1,2,12,0,13,0,0,0,0,membersync,com.br,3.2195282822995472,828,267,1096,0,10,0,0,0,0,0.0625,0.1009615384615384,0,0,2.9219280948873623,0.8,0,0,6,0.265629826807942
1,http://43.156.7.24/v3/signin/identifier?dsh=S643166%3A1679418248930043&amp%3Bfollowup=https%3A%2F%2Faccounts.google.com%2F%3F&amp%3Bifkv=AWnogHdp5KeNM9h-hpCwQkxAkDxJCvzEhVV364FSQU3z4I2Ayoq0AZkCNpdY7sRhuablRWCUttF5ZA&amp%3Bpassive=1209600&amp%3Bxrealip=35.203.255.98&continue=https%3A%2F%2Faccounts.google.com%2F%3F&xrealip=34.198.46.118&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=AWnogHd3Xz0xIi8Fyr2p_APVr3_18zaYjP29PoV452UT1VSuGmJaGtdIMCmEMtlNUhy62ea0V5sS5g,466,11,21,426,0,3,1,0,1,10,5,0,102,1,0,1,0,43.156.7.24,,2.8453509366224368,-1,-1,-1,0,3,0,1,0,0,0.2188841201716738,0.1008583690987124,1,0,2.8453509366224368,0.7272727272727273,1,1,0,0.2371125780518697
1,https://sandeeppk03.github.io/netflix-/,39,21,10,0,1,2,1,0,0,0,4,0,2,0,0,0,11,github,io,4.011365041826379,4619,493,5113,1,2,0,0,0,0,0.0512820512820512,0.1794871794871795,0,0,2.584962500721156,1.0,0,0,2,0.3692803572458794
1,https://t.co/wPdWONdqMq,23,4,11,0,1,1,0,0,0,0,3,0,0,0,1,0,0,t,co,2.0,5667,176,5843,0,1,0,0,0,0,0.0,0.1739130434782608,0,0,-0.0,1.0,0,0,2,-0.0
1,https://wodepid.m-pages.com/CA7vCB/ttbbtt,41,19,14,0,1,2,1,0,0,0,4,0,1,0,0,0,7,m-pages,com,3.616348566075165,2424,1228,3653,1,2,0,0,0,0,0.024390243902439,0.1707317073170731,0,0,2.807354922057604,1.0,0,0,3,0.3509193652572004
1,https://hm.ru/pbVz8A,20,5,7,0,1,1,0,0,0,0,3,0,1,0,0,0,0,hm,ru,2.321928094887362,9586,304,9891,0,1,0,0,0,0,0.05,0.2,0,0,1.0,1.0,0,0,2,0.3333333333333333
1,http://43.159.37.67/v3/signin/identifier?amp%3Bfollowup=https%3A%2F%2Faccounts.google.com%2F%3F&amp%3Bifkv=ASKXGp07SsYWHSmW5gI95cl2lNG8dEmt0TzJPpqzQszQmebPAv5ydxnRcHEfaDeBfL0wux86OEnr&amp%3Bpassive=1209600&amp%3Bxrealip=35.203.245.120&continue=https%3A%2F%2Faccounts.google.com%2F%3F&xrealip=34.198.46.118&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=ASKXGp1-ujOtMXNQVGNhLH3SpgGi9cNil482cFsY-OqgyeK0iM7EF8vwhuNPvwnsFvkbvMOy4LrQDg&dsh=S-1728006425%3A1706954433936920,471,12,21,430,0,3,3,0,1,10,5,0,101,1,0,1,0,43.159.37.67,,2.8553885422075336,-1,-1,-1,0,3,0,1,0,0,0.2144373673036093,0.0997876857749469,1,0,2.8553885422075336,0.6666666666666666,1,1,0,0.2196452724775026
1,http://43.134.167.94/InteractiveLogin?continue=https://accounts.google.com/?&amp;xrealip=107.178.200.216&amp;ifkv=AQMjQ7S7hsGO4jMIBQ4OHzkQkrTrGGs2vgOMeJT7SzMqmIkj3eDSbx7MeHM3AP-GYc7SfkhcnjhJ,190,13,17,152,0,3,1,0,2,3,6,1,32,1,0,1,0,43.134.167.94,,2.661226256269789,-1,-1,-1,0,1,0,0,0,0,0.1684210526315789,0.1052631578947368,0,0,2.661226256269789,0.5384615384615384,1,1,0,0.1900875897335563
1,https://zpr.io/RZmk2WFqeZbC,27,6,13,0,1,1,0,0,0,0,3,0,1,0,0,0,0,zpr,io,2.584962500721156,4736,1107,5844,0,1,0,0,0,0,0.037037037037037,0.1481481481481481,0,0,1.584962500721156,1.0,0,0,2,0.396240625180289
1,https://www.flowcode.com/page/safbt,35,16,11,0,1,2,0,0,0,0,4,0,0,0,0,0,3,flowcode,com,2.952819531114783,5615,228,5844,1,2,1,0,0,0,0.0,0.1714285714285714,0,0,2.75,0.875,0,0,3,0.3055555555555556
1,https://qrco.de/bfYutk,22,7,7,0,1,1,0,0,0,0,3,0,0,0,0,0,0,qrco,de,2.807354922057604,-1,-1,-1,0,1,0,0,0,0,0.0,0.1818181818181818,0,0,2.0,1.0,0,0,2,0.4
1,https://did.li/kj1TY,20,6,6,0,1,1,0,0,0,0,3,0,1,0,0,0,0,did,li,1.9182958340544896,-1,-1,-1,0,1,0,0,0,0,0.05,0.2,0,0,0.9182958340544896,0.6666666666666666,0,0,2,0.2295739585136224
1,https://l.ead.me/bfQJiP,23,8,7,0,1,2,0,0,0,0,3,0,0,0,0,0,1,ead,me,2.5,3664,353,4018,1,1,0,0,0,0,0.0,0.217391304347826,0,0,1.584962500721156,1.0,0,0,2,0.396240625180289
1,https://q-r.to/bfWeUT,21,6,7,0,1,1,1,0,0,0,3,0,0,0,0,0,0,q-r,to,2.584962500721156,5021,2283,7305,0,1,0,0,0,0,0.0,0.238095238095238,0,0,1.584962500721156,1.0,0,0,2,0.396240625180289
1,https://newssupportnxmsxcreditunion.s3.us-east-1.amazonaws.com/control.html,75,54,13,0,1,4,2,0,0,0,3,0,2,0,0,0,40,amazonaws,com,4.120060188506174,7379,441,7821,3,1,0,0,0,0,0.0266666666666666,0.1333333333333333,0,0,2.6416041678685938,0.7777777777777778,0,0,3,0.2641604167868593
1,https://tinyurl.com/2u82cm34,28,11,9,0,1,1,0,0,0,0,3,0,5,0,1,0,0,tinyurl,com,3.4594316186372973,8678,1183,9862,0,1,0,0,0,0,0.1785714285714285,0.1428571428571428,0,0,2.807354922057604,1.0,0,0,3,0.3509193652572004
1,https://bafkreics66t26vx7guepibwd2tnbnvv6bnqjjrpgypyympgiv6w4vyn75e.ipfs.dweb.link/,83,74,1,0,1,3,0,0,0,0,3,0,11,0,0,0,64,dweb,link,4.615905995992311,3171,115,3287,2,1,0,0,0,0,0.1325301204819277,0.072289156626506,0,0,2.0,1.0,0,0,4,0.4
1,https://btemailaddress.plutio.com/p/form/KFxGoA85DX6SKReyX,58,25,25,0,1,2,0,0,0,0,5,0,3,0,0,0,14,plutio,com,3.843856189774725,3657,725,4383,1,3,0,0,0,0,0.0517241379310344,0.1206896551724138,0,0,2.584962500721156,1.0,0,0,3,0.3692803572458794
1,https://firebasestorage.googleapis.com/v0/b/update-dfc47.appspot.com/o/index.html?alt=media&amp;token=687953be-f946-4cc6-8e79-fd1d7cb32b8b,138,30,43,56,1,2,5,0,1,2,7,0,22,0,0,1,15,googleapis,com,3.698068512058839,7583,86,7670,1,5,0,0,0,0,0.1594202898550724,0.144927536231884,0,0,2.9219280948873623,0.8,0,0,3,0.265629826807942
1,https://lite.evernote.com/note/7b32a8d7-8c5b-a197-7d25-e0beaf75f502,67,17,42,0,1,2,4,0,0,0,4,0,19,0,0,0,4,evernote,com,3.263933429485633,9416,1541,10958,1,2,0,0,0,0,0.2835820895522388,0.1492537313432835,0,0,2.4056390622295662,0.75,0,0,3,0.2672932291366184
1,https://docs.zoom.us/doc/3B_SToAWSJ6HTaQnVNdMoQ,47,12,27,0,1,2,0,0,0,0,4,0,2,0,0,0,4,zoom,us,2.8553885422075336,8590,539,9130,1,2,0,0,0,0,0.0425531914893617,0.1489361702127659,0,0,1.5,0.75,0,0,2,0.3
1,https://sp384669.sitebeat.crazydomains.com/,43,34,1,0,1,3,0,0,0,0,3,0,6,0,0,0,17,crazydomains,com,4.256149238118268,8725,2597,11323,2,1,0,0,0,0,0.1395348837209302,0.1395348837209302,0,0,3.4182958340544896,0.9166666666666666,0,0,3,0.2629458333888069
1,https://miamidadecollegee.ukit.me/,34,25,1,0,1,2,0,0,0,0,3,0,0,0,0,0,17,ukit,me,3.4790795706241746,3244,407,3652,1,1,0,0,0,0,0.0,0.1470588235294117,0,0,2.0,1.0,0,0,2,0.4
1,https://hotm.art/VUoAlxn,24,8,8,0,1,1,0,0,0,0,3,0,0,0,0,0,0,hotm,art,2.75,2990,2488,5479,0,1,0,0,0,0,0.0,0.1666666666666666,0,0,2.0,1.0,0,0,3,0.4
1,http://validarcuentas.zya.me/?i=1,33,21,1,3,0,2,0,0,1,1,3,0,1,0,0,0,14,zya,me,3.820888851350189,1520,305,1826,1,1,0,0,0,0,0.0303030303030303,0.2121212121212121,0,0,1.584962500721156,1.0,0,0,2,0.396240625180289
1,http://flowto.it/aI77AqlDW?fc=0,31,9,10,4,0,1,0,0,1,1,3,0,3,0,0,0,0,flowto,it,2.725480556997868,2189,1,2191,0,1,0,0,0,0,0.0967741935483871,0.1935483870967742,0,0,2.2516291673878226,0.8333333333333334,0,0,2,0.3216613096268318
1,https://maklo0w.vk.com/away.php?to=https%3A%2F%2Fscript.google.com%2Fmacros%2Fs%2FAKfycbzH5WDTK_ZGS9qpWm16IqoVgOYkJWI_tp6iFL6rWy7FNtAHTqY0y5VuKtcbmqxOqmeT%2Fexec&post=790428405_63&cc_key=#hHegbjF2kdxzWS0ZXTPumu11qrf1JaGy1na6EYnoT1yYKOoZ3LAO,240,14,9,155,1,2,0,0,1,3,3,0,37,0,0,0,7,vk,com,3.235926350629033,10356,234,10591,1,1,0,1,0,1,0.1541666666666666,0.0958333333333333,1,0,1.0,1.0,0,0,3,0.3333333333333333
1,https://link.space/@newtermsssd,31,10,13,0,1,1,0,1,0,0,3,0,0,0,0,0,0,link,space,3.321928094887362,1113,347,1461,0,1,0,0,0,0,0.0,0.1612903225806451,0,0,2.0,1.0,0,0,5,0.4
1,https://ozenneimmobilier46226.activehosted.com/lt.php?x=Zy~GDDUqKZ75R_zt1HVOhx~qBRv_chkMUwjnk4KaKZDHKr-ky.zONs5X2hk_Y~j_YwX5n,125,38,7,71,1,2,1,0,1,1,3,0,12,0,0,0,21,activehosted,com,4.080439935111999,7729,305,8035,1,1,0,0,0,0,0.096,0.112,0,0,3.2516291673878226,0.8333333333333334,0,0,3,0.250125320568294
1,https://post24nl.formstack.com/forms/id283,42,22,12,0,1,2,0,0,0,0,4,0,5,0,0,0,8,formstack,com,3.788754913993503,5720,123,5844,1,2,0,0,0,0,0.119047619047619,0.1428571428571428,0,0,3.169925001442312,1.0,0,0,3,0.3169925001442312
1,"""https://www.adsensecustomsearchads.com/afs/ads?adtest=off&psid=3113057640&pcsa=false&channel=pid-bodis-gcontrol202",115,0,47,67,0,0,2,0,1,4,4,0,13,0,0,0,0,"""https",,0.0,-1,-1,-1,0,4,0,0,0,0,0.1130434782608695,0.1130434782608695,0,0,2.2516291673878226,0.8333333333333334,0,0,0,0.3216613096268318
1,"""https://www.adsensecustomsearchads.com/afs/ads?adtest=off&psid=3113057640&pcsa=false&channel=pid-bodis-gcontrol202",115,0,47,67,0,0,2,0,1,4,4,0,13,0,0,0,0,"""https",,0.0,-1,-1,-1,0,4,0,0,0,0,0.1130434782608695,0.1130434782608695,0,0,2.2516291673878226,0.8333333333333334,0,0,0,0.3216613096268318
1,"""https://www.adsensecustomsearchads.com/afs/ads?adtest=off&psid=3113057640&pcsa=false&channel=pid-bodis-gcontrol202",115,0,47,67,0,0,2,0,1,4,4,0,13,0,0,0,0,"""https",,0.0,-1,-1,-1,0,4,0,0,0,0,0.1130434782608695,0.1130434782608695,0,0,2.2516291673878226,0.8333333333333334,0,0,0,0.3216613096268318
1,"""https://www.adsensecustomsearchads.com/afs/ads?adtest=off&psid=3113057640&pcsa=false&channel=pid-bodis-gcontrol202",115,0,47,67,0,0,2,0,1,4,4,0,13,0,0,0,0,"""https",,0.0,-1,-1,-1,0,4,0,0,0,0,0.1130434782608695,0.1130434782608695,0,0,2.2516291673878226,0.8333333333333334,0,0,0,0.3216613096268318
1,"""https://www.adsensecustomsearchads.com/afs/ads?adtest=off&psid=3113057640&pcsa=false&channel=pid-bodis-gcontrol202",115,0,47,67,0,0,2,0,1,4,4,0,13,0,0,0,0,"""https",,0.0,-1,-1,-1,0,4,0,0,0,0,0.1130434782608695,0.1130434782608695,0,0,2.2516291673878226,0.8333333333333334,0,0,0,0.3216613096268318
1,"""https://www.adsensecustomsearchads.com/afs/ads?adtest=off&psid=3113057640&pcsa=false&channel=pid-bodis-gcontrol202",115,0,47,67,0,0,2,0,1,4,4,0,13,0,0,0,0,"""https",,0.0,-1,-1,-1,0,4,0,0,0,0,0.1130434782608695,0.1130434782608695,0,0,2.2516291673878226,0.8333333333333334,0,0,0,0.3216613096268318
1,"""https://www.adsensecustomsearchads.com/afs/ads?adtest=off&psid=3113057640&pcsa=false&channel=pid-bodis-gcontrol202",115,0,47,67,0,0,2,0,1,4,4,0,13,0,0,0,0,"""https",,0.0,-1,-1,-1,0,4,0,0,0,0,0.1130434782608695,0.1130434782608695,0,0,2.2516291673878226,0.8333333333333334,0,0,0,0.3216613096268318
1,"""https://www.adsensecustomsearchads.com/afs/ads?adtest=off&psid=3113057640&pcsa=false&channel=pid-bodis-gcontrol202",115,0,47,67,0,0,2,0,1,4,4,0,13,0,0,0,0,"""https",,0.0,-1,-1,-1,0,4,0,0,0,0,0.1130434782608695,0.1130434782608695,0,0,2.2516291673878226,0.8333333333333334,0,0,0,0.3216613096268318
1,"""https://www.adsensecustomsearchads.com/afs/ads?adtest=off&psid=3113057640&pcsa=false&channel=pid-bodis-gcontrol202",115,0,47,67,0,0,2,0,1,4,4,0,13,0,0,0,0,"""https",,0.0,-1,-1,-1,0,4,0,0,0,0,0.1130434782608695,0.1130434782608695,0,0,2.2516291673878226,0.8333333333333334,0,0,0,0.3216613096268318
1,"""https://www.adsensecustomsearchads.com/afs/ads?adtest=off&psid=3113057640&pcsa=false&channel=pid-bodis-gcontrol202",115,0,47,67,0,0,2,0,1,4,4,0,13,0,0,0,0,"""https",,0.0,-1,-1,-1,0,4,0,0,0,0,0.1130434782608695,0.1130434782608695,0,0,2.2516291673878226,0.8333333333333334,0,0,0,0.3216613096268318
1,"""https://www.adsensecustomsearchads.com/afs/ads?adtest=off&psid=3113057640&pcsa=false&channel=pid-bodis-gcontrol202",115,0,47,67,0,0,2,0,1,4,4,0,13,0,0,0,0,"""https",,0.0,-1,-1,-1,0,4,0,0,0,0,0.1130434782608695,0.1130434782608695,0,0,2.2516291673878226,0.8333333333333334,0,0,0,0.3216613096268318
1,"""https://www.adsensecustomsearchads.com/afs/ads?adtest=off&psid=3113057640&pcsa=false&channel=pid-bodis-gcontrol202",115,0,47,67,0,0,2,0,1,4,4,0,13,0,0,0,0,"""https",,0.0,-1,-1,-1,0,4,0,0,0,0,0.1130434782608695,0.1130434782608695,0,0,2.2516291673878226,0.8333333333333334,0,0,0,0.3216613096268318
1,"""https://www.adsensecustomsearchads.com/afs/ads?adtest=off&psid=3113057640&pcsa=false&channel=pid-bodis-gcontrol202",115,0,47,67,0,0,2,0,1,4,4,0,13,0,0,0,0,"""https",,0.0,-1,-1,-1,0,4,0,0,0,0,0.1130434782608695,0.1130434782608695,0,0,2.2516291673878226,0.8333333333333334,0,0,0,0.3216613096268318
1,"""https://www.adsensecustomsearchads.com/afs/ads?adtest=off&psid=3113057640&pcsa=false&channel=pid-bodis-gcontrol202",115,0,47,67,0,0,2,0,1,4,4,0,13,0,0,0,0,"""https",,0.0,-1,-1,-1,0,4,0,0,0,0,0.1130434782608695,0.1130434782608695,0,0,2.2516291673878226,0.8333333333333334,0,0,0,0.3216613096268318
1,"""https://www.adsensecustomsearchads.com/afs/ads?adtest=off&psid=3113057640&pcsa=false&channel=pid-bodis-gcontrol202",115,0,47,67,0,0,2,0,1,4,4,0,13,0,0,0,0,"""https",,0.0,-1,-1,-1,0,4,0,0,0,0,0.1130434782608695,0.1130434782608695,0,0,2.2516291673878226,0.8333333333333334,0,0,0,0.3216613096268318
